序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
543,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_b6457b8c7c.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_b6457b8c7c.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
544,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_86d930ba50.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_86d930ba50.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
545,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_3e43c017e3.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_3e43c017e3.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
546,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_e79a31cbfd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_e79a31cbfd.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
547,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_dfaa8ea187.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_dfaa8ea187.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
548,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_1ee57e6296.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_1ee57e6296.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
549,20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_a9d9061076.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260322_0713_6岔路口_em_e327853_em_矢泽兔熊_a9d9061076.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月22日 07:13,2026.03.21 BOS 波士顿机场 Terminal E Air France休息室，设计语言和该有的都有了，虽然规模不大，但风格还是比较法航的，只是冷色用的有点过于凶猛了,0,
550,C556B997-782F-4EB8-A735-433BF48C517A_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/C556B997-782F-4EB8-A735-433BF48C517A_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
551,A165A81B-3651-4F06-A838-A128F8B10F62_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/A165A81B-3651-4F06-A838-A128F8B10F62_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
552,1D98EA7B-494D-4A98-B062-C1601D268413_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/1D98EA7B-494D-4A98-B062-C1601D268413_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
553,9F744F61-DDF1-4B34-A259-113BCACF89B4_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/9F744F61-DDF1-4B34-A259-113BCACF89B4_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
554,EC79DCD7-6A09-427C-9B97-831BB11C7E8E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/EC79DCD7-6A09-427C-9B97-831BB11C7E8E_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
555,A33B22B6-C1B6-4B9C-8807-EB251A923177_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/A33B22B6-C1B6-4B9C-8807-EB251A923177_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
556,821393BA-3E6D-4F34-B4C6-82B15578C17D_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/821393BA-3E6D-4F34-B4C6-82B15578C17D_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
557,E47F4461-D320-4010-BF49-8949F3E23E0B_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/E47F4461-D320-4010-BF49-8949F3E23E0B_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
558,DE236F00-21C5-40EA-9ADF-FDB8ED9ECA73_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/DE236F00-21C5-40EA-9ADF-FDB8ED9ECA73_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
559,B39F9F28-52A7-4B57-B7CC-A310063DA132_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/B39F9F28-52A7-4B57-B7CC-A310063DA132_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
560,05D9A75E-F8AD-403C-9405-AB79DA7087C4_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/05D9A75E-F8AD-403C-9405-AB79DA7087C4_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
561,7F04E1E1-B44C-4A6D-8292-EB1BCD8B604B_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/7F04E1E1-B44C-4A6D-8292-EB1BCD8B604B_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
562,960443DB-9017-4161-B6CF-CA1DD233C1DA_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/960443DB-9017-4161-B6CF-CA1DD233C1DA_big.jpg,lieriheart新干线拼票加我,2026年03月19日 16:53,"经典mu休息室
",0,
563,20260318_1452_HU马限时复活_b9253ae7ae.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_b9253ae7ae.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
564,20260318_1452_HU马限时复活_c4fce25b7f.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_c4fce25b7f.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
565,20260318_1452_HU马限时复活_a90ab974e7.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_a90ab974e7.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
566,20260318_1452_HU马限时复活_e1ec004f69.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_e1ec004f69.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
567,20260318_1452_HU马限时复活_e072a209b4.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_e072a209b4.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
568,20260318_1452_HU马限时复活_f851760148.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_f851760148.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
569,20260318_1452_HU马限时复活_ad21c47ae1.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_ad21c47ae1.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
570,20260318_1452_HU马限时复活_e69ca9f7f3.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_e69ca9f7f3.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
571,20260318_1452_HU马限时复活_0327b1c52d.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260318_1452_HU马限时复活_0327b1c52d.jpg,HU马限时复活,2026年03月18日 14:52,"海航浦东T2国内线海翼轩休息室
本人最喜欢的国内线休息室之一，面积不大但非常舒适，可惜非正餐点没有热食（有全天面档，馄饨不错），饮品强力推荐生椰白茶，真的很好喝（
不支持信用卡进入导致人非常少，下午五六个staff服务我一个人，社恐max.jpg
PS：下雨别去，机场顶棚漏水（",0,
572,20260317_2132_HU马限时复活_da96f53440.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_da96f53440.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
573,20260317_2132_HU马限时复活_0dc4dc602f.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_0dc4dc602f.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
574,20260317_2132_HU马限时复活_7644bc6ac9.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_7644bc6ac9.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
575,20260317_2132_HU马限时复活_85da9fc918.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_85da9fc918.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
576,20260317_2132_HU马限时复活_7c0bc233b5.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_7c0bc233b5.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
577,20260317_2132_HU马限时复活_f1da6862f2.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_f1da6862f2.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
578,20260317_2132_HU马限时复活_95d890f63b.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_95d890f63b.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
579,20260317_2132_HU马限时复活_9bade0f070.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_9bade0f070.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
580,20260317_2132_HU马限时复活_754ffd8ccb.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_2132_HU马限时复活_754ffd8ccb.jpg,HU马限时复活,2026年03月17日 21:32,"宝安机场卫星厅机场自营休息室
超级大通铺+20元级别酒店早，无力吐槽",0,
581,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_a8cb1999d7.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_a8cb1999d7.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
582,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_13bf6dabeb.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_13bf6dabeb.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
583,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_3e9f31d1ca.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_3e9f31d1ca.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
584,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_03c9fd7399.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_03c9fd7399.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
585,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_0dd223ba98.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_0dd223ba98.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
586,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_1b32add669.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_1b32add669.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
587,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_67d893e084.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_67d893e084.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
588,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_01bfe5fbd8.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_01bfe5fbd8.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
589,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_aede0b4e98.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_aede0b4e98.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
590,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_eb3cefd2ad.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_eb3cefd2ad.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
591,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_58ab2efd23.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_58ab2efd23.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
592,20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_4a15cad120.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0242_6岔路口_em_e327853_em_矢泽兔熊_4a15cad120.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:42,2026.03.14 DFW D大厅，AmEx Centurion Lounge，依旧排队像菜市场，waitlist周期长达35mins，体量不够大，树莓味茶水还行，猪肉死硬，鸡肉味道还行，汤还可以，就是给一个漂亮的地方吃点果腹的热饭，味道不如欧洲，但热饭比欧洲多，能吃反正。,0,
593,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c4bb902e53.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c4bb902e53.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
594,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_66a319b941.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_66a319b941.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
595,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_cdda29100e.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_cdda29100e.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
596,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c8ada93735.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c8ada93735.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
597,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c4e0c9f214.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_c4e0c9f214.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
598,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_14e995c253.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_14e995c253.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
599,20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_9824684126.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/20260317_0224_6岔路口_em_e327853_em_矢泽兔熊_9824684126.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月17日 02:24,2026.03.16 MCI 堪萨斯城国际机场 Escape Lounge，AmEx和PP卡都能进，吃的平平无奇，但是土豆泥好吃。,0,
600,3E978C23-4B27-4E40-928A-F3AB88872893_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/3E978C23-4B27-4E40-928A-F3AB88872893_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:51,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
601,A75E392C-1AA8-474B-A8F4-D0D0D8063A9B_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/A75E392C-1AA8-474B-A8F4-D0D0D8063A9B_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:51,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
602,89DC6A1F-E617-4BF3-9C0F-DE1D7E8B3B6E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/89DC6A1F-E617-4BF3-9C0F-DE1D7E8B3B6E_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:51,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
603,8530F78E-8DFD-4D69-9E75-2D4C7ED9E1E6_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/8530F78E-8DFD-4D69-9E75-2D4C7ED9E1E6_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:51,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
604,E26A4F0E-6DD3-47C9-B551-F4C3B8C59532_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/E26A4F0E-6DD3-47C9-B551-F4C3B8C59532_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:51,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
605,50BC6F77-8C15-4F83-BCD7-BA73AAB5910E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/50BC6F77-8C15-4F83-BCD7-BA73AAB5910E_big.jpg,弦卷心的Tourbillon Sm,2026年04月05日 13:52,"hnd delta，cocktail和威士忌还可以吃的现做的一般，一个乌冬面我都懒得拍，主要是也吃过了。
只有delta有东京直飞亚特兰大，没办法…",0,
606,IMG_033_20260406_1852_a539c6c9.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/机场休息室/images/IMG_033_20260406_1852_a539c6c9.jpg,Green Ghost,2026年04月06日 18:52,西安T2 V25,0,
