序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
243,20260324_1136_万代死吗_26cfb71bfb.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1136_万代死吗_26cfb71bfb.jpg,万代死吗,2026年03月24日 11:36,"25.12.8 国泰航空CX303 B-HNV 777-31H PVG- HKG
旧阿联酋航空的773 保养的没有国泰自家买的那几架好 坐起来耳朵不舒服
",0,
244,20260324_1136_万代死吗_804e65fc71.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1136_万代死吗_804e65fc71.jpg,万代死吗,2026年03月24日 11:36,"25.12.8 国泰航空CX303 B-HNV 777-31H PVG- HKG
旧阿联酋航空的773 保养的没有国泰自家买的那几架好 坐起来耳朵不舒服
",0,
245,20260324_1136_万代死吗_89b3df5913.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1136_万代死吗_89b3df5913.jpg,万代死吗,2026年03月24日 11:36,"25.12.8 国泰航空CX303 B-HNV 777-31H PVG- HKG
旧阿联酋航空的773 保养的没有国泰自家买的那几架好 坐起来耳朵不舒服
",0,
246,20260324_1119_万代死吗_a6b2d26e5b.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1119_万代死吗_a6b2d26e5b.jpg,万代死吗,2026年03月24日 11:19,"1月14日CZ3553 SZX-SHA B-2008 777-31B（ER）
3-3-3的77W经济舱很好 但是77W紧急出口没窗有点难受",0,
247,20260324_1119_万代死吗_77e1df8ccd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1119_万代死吗_77e1df8ccd.jpg,万代死吗,2026年03月24日 11:19,"1月14日CZ3553 SZX-SHA B-2008 777-31B（ER）
3-3-3的77W经济舱很好 但是77W紧急出口没窗有点难受",0,
248,20260324_1119_万代死吗_64786cfc4c.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1119_万代死吗_64786cfc4c.jpg,万代死吗,2026年03月24日 11:19,"1月14日CZ3553 SZX-SHA B-2008 777-31B（ER）
3-3-3的77W经济舱很好 但是77W紧急出口没窗有点难受",0,
249,20260324_1114_万代死吗_bfd9940e19.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1114_万代死吗_bfd9940e19.jpg,万代死吗,2026年03月24日 11:14,2月27日中国国际航空CA181 PEK-HND 顶腿 超级难受 ptv是我用过最差的 居然要用座椅侧边的遥控器来操控 只能说很差,0,
250,20260324_1114_万代死吗_a29800bae3.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1114_万代死吗_a29800bae3.jpg,万代死吗,2026年03月24日 11:14,2月27日中国国际航空CA181 PEK-HND 顶腿 超级难受 ptv是我用过最差的 居然要用座椅侧边的遥控器来操控 只能说很差,0,
251,20260324_1111_万代死吗_c0cb873147.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1111_万代死吗_c0cb873147.jpg,万代死吗,2026年03月24日 11:11,"3月2日中国国际航空CA134 B-32A1 A321-251NX
座位勉强给我不顶腿的感受 算及格吧 反正都没有ptv总体来讲不如旧座椅 餐食没拍照 羽田供餐 印象里还不错",0,
252,20260324_1104_万代死吗_87743d5201.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1104_万代死吗_87743d5201.jpg,万代死吗,2026年03月24日 11:04,"3月3日海南航空HU7135 PEK-CSX B-20AL 787-9
上座率很低 刚好50% 一人独占一排很爽横向和腿部空间都不错 爆杀CA",0,
253,20260324_1058_万代死吗_38c61e0a17.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1058_万代死吗_38c61e0a17.jpg,万代死吗,2026年03月24日 10:58,"3月13日星悦航空7G51 本务JA24MC A320-214腿部空间可以伸直给到夯 ptv国泰333/773同款 由于此次出行另外三班飞机是767和国内线787这个是唯一能用的ptv（笑）
另外刚刚po的NH923是由JA622A 767-381（ER）担当",0,
254,20260324_1058_万代死吗_d83564ca56.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1058_万代死吗_d83564ca56.jpg,万代死吗,2026年03月24日 10:58,"3月13日星悦航空7G51 本务JA24MC A320-214腿部空间可以伸直给到夯 ptv国泰333/773同款 由于此次出行另外三班飞机是767和国内线787这个是唯一能用的ptv（笑）
另外刚刚po的NH923是由JA622A 767-381（ER）担当",0,
255,20260324_1058_万代死吗_416c300ba9.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1058_万代死吗_416c300ba9.jpg,万代死吗,2026年03月24日 10:58,"3月13日星悦航空7G51 本务JA24MC A320-214腿部空间可以伸直给到夯 ptv国泰333/773同款 由于此次出行另外三班飞机是767和国内线787这个是唯一能用的ptv（笑）
另外刚刚po的NH923是由JA622A 767-381（ER）担当",0,
256,20260324_1052_万代死吗_f13d140290.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1052_万代死吗_f13d140290.jpg,万代死吗,2026年03月24日 10:52,3月18日全日空NH923东京-广州 餐食还行但是座椅间距有点窄 有点顶腿乘坐略难受 并且ptv真的太旧太旧了,0,
257,20260324_1052_万代死吗_acb053de18.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1052_万代死吗_acb053de18.jpg,万代死吗,2026年03月24日 10:52,3月18日全日空NH923东京-广州 餐食还行但是座椅间距有点窄 有点顶腿乘坐略难受 并且ptv真的太旧太旧了,0,
258,20260324_1052_万代死吗_14939a8e01.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1052_万代死吗_14939a8e01.jpg,万代死吗,2026年03月24日 10:52,3月18日全日空NH923东京-广州 餐食还行但是座椅间距有点窄 有点顶腿乘坐略难受 并且ptv真的太旧太旧了,0,
259,20260323_1909_只剩你了dev1ce_57ac9dc6da.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260323_1909_只剩你了dev1ce_57ac9dc6da.jpg,只剩你了dev1ce,2026年03月23日 19:09,"中华航空CI904和CI116
餐食npc级别，116用的330飞还过得去，904纯路边",0,
260,20260323_1909_只剩你了dev1ce_19a020fa43.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260323_1909_只剩你了dev1ce_19a020fa43.jpg,只剩你了dev1ce,2026年03月23日 19:09,"中华航空CI904和CI116
餐食npc级别，116用的330飞还过得去，904纯路边",0,
261,3BAE0868-7B91-4AC7-819C-AA1C76917D9E_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/3BAE0868-7B91-4AC7-819C-AA1C76917D9E_big.jpg,夜骑20km哥,2026年04月10日 04:02,"2026.4.9 CZ5592 CAN-CSX B-32KX A319neo
短飞机劲确实大 起飞很快
CZ这个明珠经济舱司马了还是会顶腿
航程58分钟延误1小时47分钟起飞也是彻底司马了 全程超级颠簸 Rollcoaster说是 纯吓人",0,
262,7A795C30-7070-44C0-B06B-DC93F50CD966_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/7A795C30-7070-44C0-B06B-DC93F50CD966_big.jpg,夜骑20km哥,2026年04月10日 04:02,"2026.4.9 CZ5592 CAN-CSX B-32KX A319neo
短飞机劲确实大 起飞很快
CZ这个明珠经济舱司马了还是会顶腿
航程58分钟延误1小时47分钟起飞也是彻底司马了 全程超级颠簸 Rollcoaster说是 纯吓人",0,
263,B89143A6-347A-4529-9906-5BA2CC0A1746_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/B89143A6-347A-4529-9906-5BA2CC0A1746_big.jpg,夜骑20km哥,2026年04月10日 04:02,"2026.4.9 CZ5592 CAN-CSX B-32KX A319neo
短飞机劲确实大 起飞很快
CZ这个明珠经济舱司马了还是会顶腿
航程58分钟延误1小时47分钟起飞也是彻底司马了 全程超级颠簸 Rollcoaster说是 纯吓人",0,
264,914B51EE-0E8A-40D2-8A88-870152989B5A_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/914B51EE-0E8A-40D2-8A88-870152989B5A_big.jpg,夜骑20km哥,2026年04月10日 04:02,"2026.4.9 CZ5592 CAN-CSX B-32KX A319neo
短飞机劲确实大 起飞很快
CZ这个明珠经济舱司马了还是会顶腿
航程58分钟延误1小时47分钟起飞也是彻底司马了 全程超级颠簸 Rollcoaster说是 纯吓人",0,
265,643C3E9D-B5F8-4E30-B68D-2F7CE17BB10F_big.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/643C3E9D-B5F8-4E30-B68D-2F7CE17BB10F_big.jpg,夜骑20km哥,2026年04月10日 04:02,"2026.4.9 CZ5592 CAN-CSX B-32KX A319neo
短飞机劲确实大 起飞很快
CZ这个明珠经济舱司马了还是会顶腿
航程58分钟延误1小时47分钟起飞也是彻底司马了 全程超级颠簸 Rollcoaster说是 纯吓人",0,
266,V5bCQAzNzcxNDQ5OTaqieNp2J9lIw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTaqieNp2J9lIw!!.jpg,招恋与邦多利好友@瀬名,2026年04月18日 21:39,国泰要就给,0,
267,IMG_040.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_040.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
268,IMG_039.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_039.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
269,IMG_038.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_038.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
270,IMG_037.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_037.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
271,IMG_036.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_036.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
272,IMG_035.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_035.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
273,IMG_034.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_034.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
274,IMG_033.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_033.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
275,IMG_032.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_032.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
276,IMG_031.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_031.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
277,IMG_030.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_030.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
278,IMG_029.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_029.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
279,IMG_028.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_028.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
280,IMG_027.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_027.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
281,IMG_026.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_026.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
282,IMG_025.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_025.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
283,IMG_024.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_024.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
284,IMG_023.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_023.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
285,IMG_022.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_022.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
286,IMG_021.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_021.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
287,IMG_020.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_020.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月01日 23:53,"2026.05.01 CA1550 SHA-PEK 上海虹桥-北京大兴 A350-900，经济舱第一排
还可以，有免费的网用，有插座，烧饼点心，麻花很辣，饮料就只有水、咖啡、茶。",0,
288,IMG_019.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_019.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
289,IMG_018.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_018.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
290,IMG_017.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_017.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
291,IMG_016.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_016.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
292,IMG_015.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_015.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
293,IMG_014_20260502_1448_eaad65fc.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_014_20260502_1448_eaad65fc.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
294,IMG_013_20260502_1448_2c7ecef2.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_013_20260502_1448_2c7ecef2.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
295,IMG_012_20260502_1448_517f09ff.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_012_20260502_1448_517f09ff.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
296,IMG_011_20260502_1448_22dcb203.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_011_20260502_1448_22dcb203.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
297,IMG_010_20260502_1448_2c141542.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_010_20260502_1448_2c141542.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
298,IMG_009_20260502_1448_8b8967d8.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_009_20260502_1448_8b8967d8.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
299,IMG_008_20260502_1448_c5f0af75.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_008_20260502_1448_c5f0af75.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
300,IMG_007_20260502_1448_442539ab.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_007_20260502_1448_442539ab.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
301,IMG_006_20260502_1448_bfcb9a37.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_006_20260502_1448_bfcb9a37.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
302,IMG_005_20260502_1448_5487abf0.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/IMG_005_20260502_1448_5487abf0.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年05月02日 14:48,"2026.05.02 CA963 PEK-BRU A330-300
国航的超绝失望座椅，这是我飞国航这么多次用过的最难受的座椅，能做到既没有腿部支撑，厚的地方完全没有道理，大腿压的疼，座椅靠背还顶膝盖，我觉得可能bmi高于20身高高于170的人都不要坐这个椅子飞洲际，刀片座椅都比他舒服，我对超薄座椅完全没这么大意见
但考虑到这航班机票也就卖两千块钱，还是五一，我就不多吐槽了",0,
